run_id,method,track,data_seed,model_seed,noise_level,forecast_horizon_lt,full_forecast_horizon_lt,full_horizon_vpt_censoring_fraction,full_horizon_restricted_mean_vpt_lt,restricted_mean_vpt_lt,median_vpt_lt,vpt_censoring_fraction,mean_normalized_squared_error,inference_wall_time_seconds,inference_seconds_per_trajectory,vector_field_evaluations,surrogate_evaluations,integration_internal_step,training_vector_field_evaluations,training_wall_time_seconds,parameter_count,optimizer_updates,peak_gpu_memory_bytes,parameter_relative_error,coefficient_relative_error,median_nrmse_auc_0_1LT,median_nrmse_auc_0_2LT,median_nrmse_auc_0_5LT,median_pinn_in_domain_auc_0_2LT,median_pinn_extrapolation_auc_2_5LT,stability_fraction,rq_mmd,covariance_relative_error,wasserstein_x,wasserstein_y,wasserstein_z,lyapunov_spectrum,lyapunov_spectrum_relative_error
sindy_strong__d2__m0__n0.01,sindy_strong,state_only_dynamics,2,0,0.01,20.92676390244085,20.92676390244085,0.0,4.534983765400663,4.534983765400663,4.526063515346767,0.0,1.4697180937402232,5.044443456456065,0.039409714503563,12165632,0,0.001,0,0.5707450313493609,30,1,0,nan,0.0080042158513976,0.0027719454577008,0.0075347588835134,0.1059809661927002,0.0075347588835134,0.1585444429471204,1.0,0.0008162301006613,0.0026022909315807,0.0203501704257511,0.0210375578069397,0.0335354466931282,"[0.9939803913766775, -0.01497801681197373, -14.568423272162324]",0.0057080504212019
sindy_strong__d2__m1__n0.01,sindy_strong,state_only_dynamics,2,1,0.01,20.92676390244085,20.92676390244085,0.0,4.534983765400663,4.534983765400663,4.526063515346767,0.0,1.4697180937402232,5.460743851959705,0.0426620613434352,12165632,0,0.001,0,0.4961985126137733,30,1,0,nan,0.0080042158513976,0.0027719454577008,0.0075347588835134,0.1059809661927002,0.0075347588835134,0.1585444429471204,1.0,0.0008162301006613,0.0026022909315807,0.0203501704257511,0.0210375578069397,0.0335354466931282,"[0.9939803913766775, -0.01497801681197373, -14.568423272162324]",0.0057080504212019
sindy_strong__d2__m2__n0.01,sindy_strong,state_only_dynamics,2,2,0.01,20.92676390244085,20.92676390244085,0.0,4.534983765400663,4.534983765400663,4.526063515346767,0.0,1.4697180937402232,5.407315136864781,0.0422446495067561,12165632,0,0.001,0,0.5706784818321466,30,1,0,nan,0.0080042158513976,0.0027719454577008,0.0075347588835134,0.1059809661927002,0.0075347588835134,0.1585444429471204,1.0,0.0008162301006613,0.0026022909315807,0.0203501704257511,0.0210375578069397,0.0335354466931282,"[0.9939803913766775, -0.01497801681197373, -14.568423272162324]",0.0057080504212019
sindy_weak__d2__m0__n0.01,sindy_weak,state_only_dynamics,2,0,0.01,20.92676390244085,20.92676390244085,0.0,6.54047006351794,6.54047006351794,6.288990373998484,0.0,1.2935350874114395,5.193712841719389,0.0405758815759327,12165632,0,0.001,0,1.2140857260674238,30,1,0,nan,0.0039140249427722,0.0006839351311418,0.0024310449300177,0.0235674614676771,0.0024310449300177,0.0368133368888657,1.0,0.002148536404932,0.0038364857025061,0.0576542403906797,0.0620402248991563,0.0891395031540678,"[0.9656877344029132, 0.007531588951842855, -14.628321788437711]",0.0047964160672729
sindy_weak__d2__m1__n0.01,sindy_weak,state_only_dynamics,2,1,0.01,20.92676390244085,20.92676390244085,0.0,6.54047006351794,6.54047006351794,6.288990373998484,0.0,1.2935350874114395,5.563687143847346,0.0434663058113073,12165632,0,0.001,0,1.23338139988482,30,1,0,nan,0.0039140249427722,0.0006839351311418,0.0024310449300177,0.0235674614676771,0.0024310449300177,0.0368133368888657,1.0,0.002148536404932,0.0038364857025061,0.0576542403906797,0.0620402248991563,0.0891395031540678,"[0.9656877344029132, 0.007531588951842855, -14.628321788437711]",0.0047964160672729
sindy_weak__d2__m2__n0.01,sindy_weak,state_only_dynamics,2,2,0.01,20.92676390244085,20.92676390244085,0.0,6.54047006351794,6.54047006351794,6.288990373998484,0.0,1.2935350874114395,5.343080891296268,0.041742819463252,12165632,0,0.001,0,1.2223825510591269,30,1,0,nan,0.0039140249427722,0.0006839351311418,0.0024310449300177,0.0235674614676771,0.0024310449300177,0.0368133368888657,1.0,0.002148536404932,0.0038364857025061,0.0576542403906797,0.0620402248991563,0.0891395031540678,"[0.9656877344029132, 0.007531588951842855, -14.628321788437711]",0.0047964160672729
sindy_weak_weighted__d2__m0__n0.01,sindy_weak_weighted,state_only_dynamics,2,0,0.01,20.92676390244085,20.92676390244085,0.0,5.85403898137048,5.85403898137048,5.95558710798404,0.0,1.3645522093417146,5.039262796752155,0.0393692405996262,12165632,0,0.001,0,1.0926001332700253,30,1,0,nan,0.0055870351344632,0.0006679815205652,0.0024809793816041,0.032392589695346,0.0024809793816041,0.0512434599282659,1.0,0.000957662356239,0.006358799565913,0.1046865488462829,0.1015917927698263,0.07993860347441,"[0.9879090378884609, -0.015926114181354544, -14.62389483753009]",0.0059749966136649
sindy_weak_weighted__d2__m1__n0.01,sindy_weak_weighted,state_only_dynamics,2,1,0.01,20.92676390244085,20.92676390244085,0.0,5.85403898137048,5.85403898137048,5.95558710798404,0.0,1.3645522093417146,5.006007546558976,0.039109433957492,12165632,0,0.001,0,1.0785519964993,30,1,0,nan,0.0055870351344632,0.0006679815205652,0.0024809793816041,0.032392589695346,0.0024809793816041,0.0512434599282659,1.0,0.000957662356239,0.006358799565913,0.1046865488462829,0.1015917927698263,0.07993860347441,"[0.9879090378884609, -0.015926114181354544, -14.62389483753009]",0.0059749966136649
sindy_weak_weighted__d2__m2__n0.01,sindy_weak_weighted,state_only_dynamics,2,2,0.01,20.92676390244085,20.92676390244085,0.0,5.85403898137048,5.85403898137048,5.95558710798404,0.0,1.3645522093417146,4.969828910194337,0.0388267883608932,12165632,0,0.001,0,1.0793425822630525,30,1,0,nan,0.0055870351344632,0.0006679815205652,0.0024809793816041,0.032392589695346,0.0024809793816041,0.0512434599282659,1.0,0.000957662356239,0.006358799565913,0.1046865488462829,0.1015917927698263,0.07993860347441,"[0.9879090378884609, -0.015926114181354544, -14.62389483753009]",0.0059749966136649
sindy_weighted__d2__m0__n0.01,sindy_weighted,state_only_dynamics,2,0,0.01,20.92676390244085,20.92676390244085,0.0,4.619619097912036,4.619619097912036,4.63567554800905,0.0,1.4361675624119057,5.4459049217402935,0.042546132201096,12165632,0,0.001,0,0.5710691688582301,30,1,0,nan,0.0064905078243753,0.0026764472841037,0.0072323153976475,0.0967552364332981,0.0072323153976475,0.1448725256407359,1.0,0.0011671837373641,0.0067062997301924,0.0975250530101657,0.1097699836861556,0.0736748972687278,"[0.9701124714174828, -0.009163607426027093, -14.562698348051754]",0.0041664539686223
